RAJ2000,DEJ2000,pcS,paS,N
197.87774999999996,31.866888888888884,0.808,0.0,26
197.9045833333333,32.05944444444444,0.0,0.935,31
198.88254166666664,32.47741666666666,0.042,0.833,24
197.70291666666665,32.23258333333333,0.0,0.958,48
197.36916666666664,32.44305555555555,0.974,0.0,38
197.20399999999998,32.98819444444444,0.0,1.0,33
198.8847083333333,33.525277777777774,0.833,0.0,24
198.62012499999997,33.685916666666664,0.964,0.0,28
198.3060833333333,33.98444444444444,0.885,0.0,26
198.1230833333333,34.05594444444444,0.897,0.034,29
198.16274999999996,34.06508333333333,0.0,1.0,37
195.13787499999998,32.02372222222222,0.868,0.0,53
194.93887499999997,32.045027777777776,1.0,0.0,36
195.40366666666665,32.333972222222215,0.0,0.875,32
195.86054166666665,32.4685,0.038,0.808,26
195.8190833333333,32.72147222222222,1.0,0.0,27
196.25016666666664,33.07144444444444,0.0,0.897,29
194.41137499999996,32.556,1.0,0.0,54
195.54266666666663,33.296638888888886,0.914,0.029,35
195.4408333333333,33.43283333333333,0.0,0.833,24
196.03116666666665,33.59663888888888,0.0,1.0,30
195.88599999999997,33.65597222222222,0.033,0.902,61
195.58991666666665,33.73052777777777,0.938,0.031,32
195.40679166666663,33.82030555555555,0.045,0.864,22
195.24866666666665,33.97483333333333,0.96,0.0,25
196.75591666666665,33.18155555555555,0.017,0.915,59
197.31941666666663,33.65230555555555,0.893,0.071,28
197.19516666666664,33.72869444444444,0.818,0.023,44
197.08162499999997,33.90597222222222,0.829,0.0,35
197.70391666666663,34.078916666666665,0.882,0.029,34
197.96879166666665,34.033583333333326,0.0,0.923,26
198.24862499999998,34.23022222222222,0.018,0.964,56
197.70716666666664,34.23719444444444,0.0,1.0,17
197.53383333333332,34.905472222222215,0.833,0.0,30
196.13799999999998,33.70238888888888,0.862,0.0,29
196.36779166666665,33.81325,0.0,0.971,34
196.4095833333333,34.50883333333333,0.037,0.889,27
196.9805833333333,34.91944444444444,0.0,1.0,31
202.92291666666665,30.678138888888885,0.867,0.0,45
201.95337499999997,30.781361111111107,0.0,0.865,37
202.1527083333333,30.72619444444444,0.036,0.929,28
202.10716666666664,30.815722222222217,0.018,0.893,56
202.50887499999996,31.011527777777772,0.036,0.893,28
202.65691666666663,31.166638888888883,0.0,0.887,53
202.45079166666665,31.130138888888883,0.0,1.0,25
203.73066666666665,31.393499999999996,0.962,0.0,26
203.56229166666662,31.424999999999997,0.819,0.0,72
203.46837499999998,31.60469444444444,0.857,0.029,35
202.92749999999998,31.18852777777777,0.871,0.0,31
201.7374583333333,30.922222222222217,0.043,0.957,23
201.62712499999998,30.993027777777773,0.0,0.894,47
202.10720833333332,31.280888888888885,0.0,0.833,42
201.83062499999997,31.78830555555555,0.898,0.017,59
201.8202083333333,32.03072222222222,0.08,0.84,25
202.60824999999997,31.620805555555553,0.031,0.812,32
202.53099999999998,31.68494444444444,0.911,0.018,56
202.83762499999997,31.73722222222222,0.818,0.0,33
202.57829166666664,32.51444444444444,0.021,0.957,47
203.48749999999998,32.147861111111105,0.815,0.0,27
203.55329166666664,32.29749999999999,0.0,0.971,34
204.67354166666664,32.30855555555555,0.0,0.959,49
204.3377083333333,32.52308333333333,0.0,0.833,30
204.5168333333333,32.53986111111111,0.057,0.943,35
204.95179166666665,32.53816666666666,0.0,1.0,23
205.02479166666663,32.943999999999996,0.0,0.912,34
204.55437499999996,32.82288888888888,0.0,1.0,24
203.29262499999996,32.685333333333325,0.871,0.065,31
202.87491666666665,32.882861111111104,0.0,0.94,67
203.37091666666663,33.04238888888889,0.977,0.0,43
203.30529166666665,33.10975,0.962,0.0,53
203.27737499999998,33.15105555555555,0.053,0.921,38
203.86862499999998,33.009138888888884,0.029,0.882,34
203.88862499999996,33.29438888888888,1.0,0.0,19
204.24687499999996,33.570249999999994,1.0,0.0,66
203.45637499999998,33.523333333333326,0.844,0.031,32
203.6112083333333,33.872638888888886,0.0,0.962,52
203.73862499999998,34.044083333333326,0.0,0.891,46
200.92324999999997,31.64630555555555,0.0,0.981,53
200.80329166666664,31.718749999999996,0.805,0.024,41
201.39829166666664,31.930249999999997,0.935,0.032,31
201.65279166666664,32.19297222222222,0.0,0.838,74
201.49579166666663,32.29194444444444,0.0,0.931,29
201.42174999999997,32.26483333333333,0.0,0.969,32
201.18199999999996,32.540277777777774,0.0,1.0,38
201.13837499999997,32.61330555555555,0.0,1.0,28
200.4765833333333,32.421972222222216,0.0,0.897,58
200.28716666666665,32.55338888888888,1.0,0.0,30
200.90854166666665,32.88444444444444,0.969,0.0,32
200.5409583333333,32.74291666666666,0.0,0.982,56
200.66829166666665,32.88966666666666,0.935,0.065,31
199.90391666666665,32.98994444444444,0.821,0.0,28
200.30479166666663,33.079277777777776,0.966,0.0,29
200.5253333333333,33.35399999999999,0.0,0.868,53
201.26629166666663,33.05680555555555,0.929,0.036,28
201.4993333333333,33.374333333333325,0.043,0.957,23
201.41112499999997,33.68044444444444,0.036,0.964,28
201.30487499999998,33.709333333333326,0.87,0.043,23
200.93529166666664,33.40844444444444,0.0,0.954,65
200.66041666666663,33.523444444444436,0.0,0.929,56
201.18687499999996,33.93308333333333,0.921,0.0,38
203.14154166666663,33.56341666666666,0.0,0.939,33
202.87579166666663,33.53986111111111,0.853,0.059,34
202.3382083333333,33.82444444444444,0.0,0.939,33
203.54387499999999,33.95969444444444,0.0,0.978,46
203.71349999999998,34.055527777777776,0.897,0.034,29
201.98966666666664,33.75805555555555,0.0,1.0,51
202.01912499999997,34.31155555555555,0.967,0.0,30
201.45466666666664,34.49105555555555,0.973,0.027,37
202.4009583333333,34.60202777777777,1.0,0.0,34
202.65399999999997,34.91738888888889,0.966,0.0,29
204.9340833333333,33.245749999999994,0.033,0.933,30
204.94733333333332,33.66997222222222,0.942,0.014,69
205.52274999999997,33.936027777777774,0.963,0.0,54
204.77424999999997,33.8171111111111,0.0,0.966,29
205.10816666666665,34.133916666666664,0.0,0.812,32
204.21754166666665,34.18519444444444,0.824,0.0,34
204.42787499999997,34.20480555555555,0.955,0.023,44
204.02479166666663,34.18969444444444,0.0,0.92,50
205.41866666666664,34.87886111111111,0.917,0.0,24
205.5180833333333,34.929111111111105,1.0,0.0,22
205.6424583333333,35.020333333333326,1.0,0.0,39
205.05254166666663,34.736749999999994,0.833,0.033,30
204.98879166666663,34.847472222222216,0.864,0.068,44
204.70074999999997,34.924833333333325,0.0,0.974,39
206.88979166666664,34.496249999999996,0.944,0.028,36
207.09216666666663,35.25394444444444,0.0,1.0,31
206.4789583333333,34.869527777777776,0.864,0.045,66
206.59604166666665,34.94308333333333,0.964,0.018,55
207.0157083333333,35.30602777777777,0.0,0.821,28
206.74699999999996,35.30569444444444,0.0,0.9,50
207.64799999999997,35.35308333333333,0.887,0.038,53
207.35941666666665,35.435805555555554,0.0,0.919,37
207.63949999999997,35.62011111111111,0.0,0.963,54
207.0607083333333,35.69702777777777,0.0,0.878,41
206.1434583333333,35.570027777777774,1.0,0.0,66
206.34574999999998,35.93855555555555,0.826,0.014,69
205.59166666666664,35.624138888888886,0.0,1.0,28
206.2375833333333,36.050777777777775,0.0,0.849,53
206.54720833333332,36.59683333333333,0.0,1.0,24
206.38054166666663,36.55505555555555,0.917,0.0,36
206.47537499999999,36.56594444444444,0.0,0.945,55
203.77149999999997,34.47508333333333,0.84,0.0,25
204.4130833333333,34.853249999999996,0.019,0.87,54
204.50724999999997,34.95983333333333,0.849,0.038,53
203.95095833333332,34.99730555555555,0.952,0.032,63
204.25404166666664,35.086416666666665,0.028,0.861,36
203.63091666666665,35.24244444444444,0.943,0.0,35
204.49879166666665,35.48513888888888,0.914,0.029,35
204.61166666666665,35.58336111111111,0.873,0.0,55
204.9928333333333,35.83344444444444,0.069,0.828,29
204.53279166666664,35.790722222222215,0.952,0.0,62
204.40291666666664,35.982722222222215,1.0,0.0,33
203.17316666666665,36.282083333333325,0.944,0.028,36
203.9063333333333,35.79655555555555,0.034,0.862,29
203.80666666666664,35.82130555555555,0.938,0.021,48
204.02154166666665,36.27791666666666,0.0,0.939,33
204.19904166666663,36.338249999999995,0.015,0.803,66
204.00099999999998,36.357166666666664,0.857,0.0,35
203.42741666666663,36.31813888888888,0.031,0.844,32
204.23841666666664,36.81166666666666,0.971,0.029,34
204.21229166666663,36.83830555555555,0.821,0.0,39
203.7869583333333,36.841027777777775,0.035,0.965,57
204.9735833333333,36.10702777777777,0.0,1.0,27
205.0379583333333,36.861083333333326,0.0,1.0,29
205.29337499999997,37.018583333333325,0.0,0.9,30
206.20291666666662,37.163194444444436,0.0,1.0,22
205.5248333333333,37.04122222222222,0.0,0.947,57
204.53991666666664,37.463472222222215,0.967,0.0,30
205.4348333333333,37.727,1.0,0.0,36
205.10729166666664,38.17066666666666,0.016,0.887,62
205.43016666666665,38.431416666666664,0.0,1.0,33
199.88529166666663,33.250833333333325,0.038,0.885,26
199.42716666666664,33.19919444444444,0.871,0.0,31
200.13274999999996,33.29158333333333,0.033,0.9,60
199.80541666666664,33.58822222222222,0.0,0.935,31
199.94733333333332,33.67730555555555,0.833,0.0,48
199.2265833333333,33.41716666666666,0.0,0.963,27
199.33262499999998,33.61230555555555,0.0,0.839,31
199.6984583333333,33.53102777777777,0.0,0.897,58
199.66291666666663,33.99255555555555,0.0,0.926,54
200.41466666666665,34.247638888888886,0.946,0.041,74
200.23787499999997,34.21377777777777,0.0,0.971,35
200.6942083333333,34.55030555555555,0.0,0.88,50
200.3258333333333,34.68769444444444,0.0,0.853,34
199.0523333333333,33.981361111111106,0.0,0.966,29
199.25016666666664,34.10166666666666,0.968,0.0,62
199.38062499999998,34.13833333333333,0.897,0.0,29
199.1490833333333,34.130805555555554,0.0,0.84,50
200.8974583333333,35.1245,0.0,0.871,31
202.10829166666664,35.38891666666666,0.0,0.906,32
201.5380833333333,35.934416666666664,0.93,0.0,57
201.61891666666665,36.01027777777777,0.0,1.0,56
200.21529166666664,35.712999999999994,0.0,0.833,66
200.61579166666664,35.977777777777774,0.0,0.885,26
200.3894583333333,36.16408333333333,0.857,0.0,28
201.0882083333333,35.91374999999999,1.0,0.0,27
198.28074999999998,35.150416666666665,0.0,0.882,34
199.01504166666663,35.043527777777776,0.027,0.973,37
199.11954166666663,35.265499999999996,0.941,0.02,51
199.16641666666663,35.31669444444444,0.0,1.0,43
198.53962499999997,36.03683333333333,0.0,0.833,36
199.32724999999996,36.20152777777777,0.811,0.038,53
199.37079166666663,36.27455555555555,0.0,0.969,64
199.41112499999997,36.64897222222222,0.9,0.0,30
199.28887499999996,36.66944444444444,0.0,1.0,35
199.8040833333333,36.814166666666665,0.808,0.019,52
200.63491666666664,37.2465,0.017,0.897,58
200.52908333333332,37.63822222222222,0.0,0.833,30
200.37679166666663,37.73130555555555,0.831,0.015,65
200.31829166666665,37.77602777777777,0.867,0.0,45
200.37149999999997,37.88983333333333,1.0,0.0,25
198.94787499999998,36.66797222222222,0.933,0.033,30
198.7979583333333,36.965083333333325,0.0,0.968,31
199.71354166666663,37.359111111111105,0.0,0.923,39
202.34454166666663,36.01683333333333,0.893,0.071,28
202.53441666666663,36.14341666666666,0.0,1.0,30
203.01529166666663,36.44783333333333,0.969,0.031,32
203.43679166666664,37.023666666666664,0.926,0.0,27
203.2605833333333,37.19608333333333,0.833,0.033,30
203.25016666666664,37.491527777777776,1.0,0.0,34
203.11441666666664,37.45258333333333,0.0,0.887,62
203.1945833333333,37.70705555555555,0.0,0.968,31
203.2138333333333,37.732166666666664,0.983,0.017,60
201.5088333333333,36.91649999999999,0.88,0.0,25
201.82641666666663,37.365694444444436,0.0,0.826,69
201.72191666666663,37.77522222222222,0.0,0.966,29
202.53229166666665,37.53641666666666,0.0,0.957,23
202.4508333333333,37.54116666666666,1.0,0.0,27
202.36208333333332,37.73166666666666,0.0,0.862,29
202.23716666666664,37.67697222222222,0.029,0.912,34
202.31770833333331,37.72969444444444,0.984,0.016,64
202.40774999999996,37.87138888888888,0.0,0.815,27
202.29924999999997,37.96722222222222,0.0,1.0,38
202.02266666666665,37.85388888888888,0.0,0.957,23
201.9097083333333,38.02005555555555,0.972,0.028,36
202.48879166666663,38.403861111111105,1.0,0.0,27
202.42424999999997,38.597583333333326,0.903,0.065,31
203.8950833333333,37.30355555555555,0.833,0.033,30
203.3594583333333,37.79955555555555,0.048,0.857,42
203.54874999999998,38.02230555555555,0.806,0.032,31
203.6730833333333,38.23983333333333,0.909,0.03,66
203.70137499999998,38.36916666666666,0.875,0.062,32
203.78529166666664,38.44199999999999,0.909,0.045,22
204.64799999999997,37.998861111111104,0.912,0.0,34
204.6062083333333,38.34141666666666,0.852,0.0,27
204.25049999999996,38.59063888888888,0.962,0.0,26
204.37045833333332,38.97055555555555,0.941,0.059,51
204.41616666666664,39.15458333333333,0.982,0.0,56
203.19637499999996,38.08977777777777,1.0,0.0,22
203.3114583333333,38.16197222222222,0.958,0.0,24
203.17491666666663,38.12586111111111,0.0,0.969,32
203.10637499999999,38.36005555555555,1.0,0.0,31
203.02074999999996,38.34477777777777,0.864,0.0,22
203.67312499999997,38.66205555555555,0.933,0.033,30
203.32979166666664,38.61330555555555,0.857,0.029,35
203.64391666666663,38.8231111111111,0.0,1.0,29
203.10099999999997,38.91780555555555,0.0,0.861,36
203.33366666666663,39.22519444444444,0.875,0.031,32
203.95049999999998,39.31522222222222,0.906,0.031,32
204.15787499999996,39.20619444444444,0.984,0.016,62
204.0118333333333,39.91969444444444,0.818,0.018,55
201.25362499999997,37.70627777777777,0.0,0.966,29
200.88679166666662,37.524944444444436,0.0,0.818,44
201.66599999999997,38.7621111111111,0.0,0.828,29
201.68824999999998,39.238472222222214,0.0,0.938,32
200.35391666666663,38.013861111111105,0.038,0.885,26
200.07049999999998,38.85952777777777,0.983,0.017,58
200.3828333333333,39.14688888888888,0.944,0.028,36
200.50279166666664,39.323722222222216,0.907,0.0,43
202.14304166666665,39.42966666666666,0.017,0.931,58
202.60374999999996,39.99722222222222,0.0,0.931,29
203.12004166666665,39.81152777777777,0.0,0.968,63
203.37462499999998,40.529666666666664,0.0,0.97,33
202.29566666666665,40.095749999999995,0.974,0.0,39
201.55504166666663,40.02455555555555,0.879,0.03,33
201.44291666666663,40.103333333333325,0.808,0.0,26
201.6965,40.83077777777777,0.912,0.0,34
202.39729166666663,40.76816666666666,0.0,0.833,30
202.65437499999996,41.17102777777777,0.905,0.024,42
202.2813333333333,41.285777777777774,0.933,0.033,30
202.48649999999998,41.62602777777777,0.971,0.029,35
213.74829166666663,30.609166666666663,0.0,0.964,28
214.42724999999996,31.049361111111107,0.029,0.857,35
214.16149999999996,31.605777777777774,0.9,0.05,40
213.52724999999998,31.54433333333333,0.0,0.919,62
213.55274999999997,31.56933333333333,0.875,0.031,32
213.4887083333333,31.565361111111105,0.985,0.015,66
213.34566666666663,31.659777777777773,0.037,0.926,27
212.85916666666662,31.26905555555555,0.818,0.045,44
212.67862499999998,31.403472222222216,0.0,1.0,24
214.07958333333332,32.109222222222215,0.974,0.0,38
213.60924999999997,31.980638888888883,0.0,0.963,27
213.70404166666663,32.09224999999999,0.0,0.897,29
215.33004166666663,32.086499999999994,0.862,0.034,29
214.9084583333333,31.992027777777775,0.968,0.0,31
215.2797083333333,32.46230555555555,1.0,0.0,34
216.05279166666665,32.763777777777776,0.0,0.95,20
215.44187499999998,32.726861111111106,0.0,0.917,24
214.4789583333333,33.41427777777778,0.815,0.037,27
215.14912499999997,33.58127777777777,0.0,1.0,28
215.22579166666662,34.02819444444444,0.818,0.03,33
212.2643333333333,31.674999999999997,0.905,0.048,21
212.51812499999997,32.224083333333326,0.033,0.9,30
212.81079166666663,32.21780555555555,0.968,0.016,63
212.09549999999996,31.971388888888885,0.929,0.036,28
212.91566666666662,33.13519444444444,0.0,0.838,37
211.7882083333333,32.471916666666665,0.0,1.0,25
212.0145833333333,32.53825,0.868,0.038,53
211.52462499999996,32.94455555555555,0.9,0.0,30
212.5152083333333,33.16752777777777,0.0,0.897,29
212.32674999999998,33.372166666666665,0.939,0.041,49
212.22024999999996,33.53211111111111,0.016,0.875,64
211.89249999999998,33.477777777777774,0.048,0.921,63
213.7209583333333,33.55097222222222,0.929,0.0,28
214.4695833333333,34.44322222222222,0.963,0.0,27
214.55066666666664,34.52330555555555,0.948,0.017,58
212.86629166666663,33.88786111111111,0.929,0.0,28
213.53129166666665,34.31469444444444,0.0,0.812,32
213.00599999999997,34.345861111111105,0.0,0.974,39
213.81758333333332,34.348388888888884,1.0,0.0,34
213.58566666666664,34.598166666666664,0.0,0.968,31
214.14666666666665,35.142333333333326,0.962,0.0,26
213.38729166666664,35.02016666666666,0.0,0.857,35
216.4804583333333,32.96608333333333,0.957,0.021,47
216.75037499999996,33.05283333333333,0.853,0.0,34
216.44262499999996,33.33541666666666,0.976,0.0,42
216.6637083333333,33.50044444444444,0.0,0.944,54
215.97395833333331,33.51199999999999,0.019,0.981,53
216.38841666666664,33.84811111111111,0.88,0.04,25
216.8842083333333,34.510861111111105,0.0,1.0,21
217.45737499999996,34.60155555555555,0.0,1.0,37
217.3830833333333,34.630333333333326,0.863,0.039,51
217.33479166666663,34.75344444444444,0.0,0.879,58
217.3542083333333,34.813027777777776,0.838,0.054,37
215.46041666666665,34.166999999999994,0.926,0.019,54
215.35079166666662,34.212916666666665,0.0,0.97,33
216.67412499999998,34.8315,0.0,0.921,38
216.7767083333333,34.76516666666666,1.0,0.0,31
215.98279166666663,34.949999999999996,0.895,0.0,19
216.03124999999997,35.05475,0.019,0.904,52
216.2520833333333,35.06569444444444,0.031,0.875,32
216.2072083333333,35.28491666666666,0.917,0.017,60
218.20337499999997,34.53377777777777,0.973,0.0,37
218.05808333333331,35.227888888888884,0.036,0.821,28
219.0257083333333,35.38947222222222,0.019,0.962,52
218.7308333333333,35.80291666666666,0.952,0.0,21
218.70904166666665,35.81994444444444,0.86,0.0,43
218.40504166666665,35.966388888888886,1.0,0.0,19
217.60629166666664,35.32102777777777,0.059,0.941,34
217.3650833333333,35.395916666666665,1.0,0.0,26
217.0879583333333,35.40572222222222,0.0,1.0,63
217.2565833333333,35.491166666666665,0.912,0.015,68
217.3917083333333,35.46194444444444,0.0,1.0,25
217.3844583333333,35.461416666666665,0.034,0.931,29
217.63204166666662,35.906527777777775,0.0,1.0,51
217.19891666666663,36.24213888888888,0.0,0.971,34
218.14512499999998,35.96402777777777,0.957,0.0,23
217.38579166666665,36.34647222222222,0.839,0.097,31
218.19316666666663,36.70808333333333,0.955,0.045,22
217.8690833333333,36.875027777777774,0.867,0.0,30
215.19837499999997,34.58416666666666,0.0,0.893,28
214.8388333333333,35.092166666666664,0.906,0.0,32
215.1103333333333,35.188805555555554,0.042,0.917,24
215.35462499999997,35.27063888888888,0.0,1.0,32
214.98091666666664,35.25930555555555,0.0,0.929,56
216.14579166666664,35.27983333333333,0.941,0.0,51
215.2728333333333,35.56625,0.971,0.0,34
214.87754166666664,35.63730555555555,0.92,0.0,25
214.5713333333333,35.799361111111104,0.867,0.033,30
213.95829166666664,35.88283333333333,0.872,0.051,39
214.27579166666663,36.054583333333326,0.903,0.0,31
214.8970833333333,36.14066666666666,0.0,1.0,60
215.10299999999998,36.34522222222222,0.0,0.906,53
215.61562499999997,36.219472222222215,0.861,0.028,36
215.32879166666663,36.35583333333333,0.037,0.815,54
215.59299999999996,36.58897222222222,0.0,0.808,26
215.4688333333333,36.610972222222216,0.815,0.0,27
216.65724999999998,36.031777777777776,0.975,0.0,40
216.35854166666664,36.11749999999999,0.0,0.917,24
217.12362499999998,36.485972222222216,0.0,1.0,38
216.3129583333333,36.50847222222222,0.864,0.0,22
216.04316666666665,36.57599999999999,0.864,0.0,59
216.2917083333333,36.541,0.0,0.908,65
216.60241666666664,36.865222222222215,0.017,0.949,59
217.01162499999998,37.00563888888888,0.973,0.0,37
216.71691666666663,37.26841666666666,0.034,0.828,29
217.25549999999998,37.463138888888885,0.909,0.03,66
215.95254166666663,36.82155555555555,0.0,1.0,50
215.49487499999998,37.40447222222222,0.037,0.889,27
216.83916666666664,37.84936111111111,0.0,0.982,56
216.1102083333333,37.800749999999994,0.954,0.031,65
216.37279166666664,37.783361111111105,0.867,0.033,30
216.21379166666662,38.25330555555555,0.0,1.0,33
211.19362499999997,33.08752777777777,0.957,0.0,23
211.06566666666663,33.17447222222222,0.958,0.0,24
211.0244583333333,33.320722222222216,0.029,0.971,35
211.70454166666664,33.77177777777777,0.033,0.867,30
210.22424999999998,33.91672222222222,0.962,0.0,26
210.1703333333333,34.147166666666664,0.821,0.036,28
210.4588333333333,34.35852777777777,0.952,0.016,63
209.96499999999997,34.12288888888889,0.923,0.0,39
209.95287499999998,34.14366666666666,0.0,1.0,20
209.80116666666663,34.293277777777774,1.0,0.0,28
210.79999999999998,34.6846111111111,0.0,0.912,57
211.4688333333333,34.88538888888888,0.906,0.031,32
213.21349999999998,35.71088888888888,0.826,0.0,23
213.41212499999997,35.77041666666666,0.882,0.039,51
212.05999999999997,35.73683333333333,0.933,0.0,30
211.10699999999997,35.611861111111104,0.034,0.931,29
211.56166666666664,35.95363888888888,0.83,0.043,47
212.58187499999997,36.039472222222216,0.033,0.833,30
212.2804583333333,36.007861111111104,0.0,0.935,46
212.37841666666662,36.23466666666666,0.879,0.03,33
212.12591666666663,36.241138888888884,0.0,0.889,27
212.12691666666663,36.49536111111111,0.0,0.895,38
212.48937499999997,36.82888888888888,0.0,1.0,25
209.67012499999998,34.52452777777777,0.968,0.0,62
209.3124583333333,34.51044444444444,0.0,0.935,62
209.84241666666665,35.137361111111105,0.0,1.0,37
209.12262499999997,35.17183333333333,0.889,0.0,27
210.2759583333333,35.236666666666665,0.038,0.923,52
209.9660833333333,35.246138888888886,0.852,0.0,27
209.5629583333333,35.711777777777776,0.0,0.963,54
210.2705833333333,35.89730555555555,0.0,0.947,57
209.92854166666663,36.009388888888886,0.943,0.0,35
209.09324999999998,35.249138888888886,0.964,0.0,28
208.39912499999997,35.51924999999999,0.968,0.032,31
208.53716666666665,35.61480555555555,0.906,0.031,32
208.2848333333333,35.71402777777777,0.0,1.0,29
208.79524999999998,35.733777777777775,0.0,0.821,28
208.91841666666664,35.93666666666666,0.0,0.857,49
209.20554166666665,36.22591666666666,0.962,0.019,53
209.40829166666663,36.365472222222216,0.946,0.018,56
208.92499999999998,36.367194444444436,0.0,0.81,42
209.55912499999997,36.65013888888888,0.0,1.0,31
211.63324999999998,36.67375,0.0,1.0,33
211.96049999999997,37.32319444444444,1.0,0.0,59
211.6470833333333,37.894499999999994,0.0,0.957,23
210.02916666666664,36.647861111111105,0.833,0.083,36
210.8483333333333,37.82097222222222,0.0,0.95,20
211.28616666666665,37.61319444444444,0.0,0.967,30
211.41641666666663,37.70891666666666,0.037,0.944,54
210.68904166666664,38.065999999999995,0.967,0.0,30
210.61083333333332,38.11883333333333,0.885,0.0,61
210.8198333333333,38.530499999999996,0.0,0.941,51
213.84491666666665,35.88697222222222,0.0,0.883,60
213.69804166666663,35.98841666666666,0.967,0.0,30
213.93687499999996,36.17822222222222,0.0,0.846,26
213.95974999999996,36.25202777777777,0.971,0.0,34
213.6134583333333,36.40449999999999,0.0,1.0,43
213.71433333333331,36.79136111111111,0.0,1.0,46
213.3607083333333,36.768944444444436,0.0,1.0,53
213.48637499999998,37.46516666666666,0.08,0.84,25
213.91929166666662,38.31994444444444,0.0,0.933,30
215.4447083333333,37.493027777777776,0.973,0.0,74
215.38299999999998,38.11841666666666,0.0,0.891,55
214.90412499999996,38.234249999999996,0.0,0.938,32
215.76829166666664,38.142333333333326,0.0,1.0,37
215.77866666666662,38.41541666666666,0.81,0.048,21
215.78624999999997,38.494972222222216,0.0,0.833,24
215.76954166666664,38.73786111111111,0.025,0.85,40
215.67229166666664,38.671638888888886,0.0,0.933,30
215.7062083333333,38.834083333333325,1.0,0.0,34
214.5258333333333,38.16397222222222,0.0,0.803,66
214.45929166666664,39.10469444444444,0.923,0.038,26
215.02341666666663,39.380083333333324,0.028,0.806,36
215.00633333333332,39.446888888888886,0.0,1.0,34
212.50879166666664,37.550972222222214,0.024,0.857,42
212.0685833333333,37.81999999999999,0.0,1.0,23
213.26120833333331,38.20291666666666,0.939,0.03,33
212.74799999999996,38.765388888888886,0.967,0.0,30
212.6318333333333,38.89355555555555,0.0,1.0,35
212.88754166666664,38.976166666666664,0.0,0.892,37
212.84874999999997,39.14180555555555,0.808,0.0,26
211.7403333333333,38.568888888888885,0.0,1.0,27
211.92674999999997,38.45983333333333,1.0,0.0,34
212.24412499999997,38.63466666666666,0.974,0.0,38
212.10304166666663,38.81249999999999,0.0,0.933,30
211.23966666666664,38.66058333333333,0.931,0.034,29
211.53941666666663,39.107166666666664,0.938,0.0,32
212.20449999999997,38.84811111111111,0.826,0.043,23
211.87804166666663,39.710222222222214,0.892,0.0,37
214.06891666666664,39.47299999999999,0.0,0.875,32
214.09941666666663,39.50219444444444,0.897,0.0,58
214.10841666666664,39.651222222222216,0.944,0.0,36
213.87204166666663,39.90283333333333,0.024,0.857,42
214.74741666666662,40.15463888888888,0.939,0.03,33
214.84954166666662,40.234583333333326,0.941,0.0,34
212.5609583333333,40.02119444444444,0.92,0.0,25
213.13049999999998,40.50344444444444,0.87,0.087,23
212.78987499999997,40.65761111111111,0.92,0.0,25
214.30954166666663,40.94955555555555,0.0,0.897,29
213.94737499999997,40.872277777777775,0.962,0.0,26
213.41274999999996,41.032777777777774,0.946,0.0,56
214.0368333333333,41.48277777777777,0.032,0.968,31
219.5368333333333,36.3165,0.0,0.966,29
219.34224999999998,36.56786111111111,0.016,0.935,62
219.98999999999998,37.04755555555555,0.929,0.0,28
220.1509583333333,37.81336111111111,0.0,0.824,34
218.37874999999997,36.88938888888888,0.0,0.867,30
219.74091666666664,37.58047222222222,0.0,0.897,29
219.7617083333333,37.632777777777775,0.927,0.0,41
219.8243333333333,37.659638888888885,0.821,0.0,28
219.31124999999997,38.454277777777776,0.0,0.912,34
219.3625833333333,38.526333333333326,0.831,0.0,59
220.69954166666665,37.87199999999999,0.889,0.022,45
221.53891666666664,38.78822222222222,0.0,0.929,28
220.00016666666664,38.07999999999999,0.806,0.028,36
220.16229166666665,38.63780555555555,0.0,0.955,22
220.25466666666662,38.95927777777777,0.818,0.0,33
220.21012499999998,38.9725,0.938,0.031,32
217.52999999999997,37.900722222222214,0.0,0.846,65
218.82204166666665,38.30569444444444,0.868,0.0,38
218.65916666666664,38.87716666666666,0.0,0.962,26
217.3852083333333,38.66980555555555,0.971,0.029,35
216.95804166666665,38.47019444444444,0.018,0.982,55
217.8878333333333,38.83683333333333,0.0,0.852,27
218.23016666666663,39.186944444444435,0.863,0.02,51
218.27987499999998,39.23463888888888,0.0,0.808,73
219.42724999999996,39.412833333333325,0.939,0.0,49
219.08091666666664,39.1326111111111,0.0,1.0,31
219.49974999999998,40.10619444444444,0.019,0.942,52
218.49429166666664,40.244388888888885,0.0,0.975,40
218.71991666666665,40.748,0.026,0.947,38
223.03354166666662,39.86130555555555,0.0,0.882,34
222.53479166666665,40.44130555555555,0.059,0.824,34
223.05591666666663,40.582222222222214,0.953,0.0,43
222.91204166666662,40.599194444444436,0.0,0.941,34
221.21074999999996,39.829611111111106,0.059,0.824,17
222.6597083333333,41.076027777777774,1.0,0.0,25
223.2849583333333,40.98513888888888,0.885,0.0,26
223.4055833333333,41.54069444444444,0.0,0.829,35
224.49941666666663,41.873777777777775,0.033,0.833,30
223.85466666666665,42.097333333333324,0.938,0.0,48
223.98399999999998,42.159833333333324,0.964,0.0,28
223.1962083333333,42.10883333333333,0.016,0.906,64
222.41329166666662,41.89963888888888,0.0,0.963,54
223.83554166666664,43.01102777777777,0.926,0.037,54
223.33962499999996,43.07591666666666,0.0,0.852,54
